,num_beds,num_baths,size_sqft,lat,lng,price,depreciation,bungalow,condo,corner,hdb,landed,protected,terraced house,walk-up,encoded_tenure,encoded_furnishing,dist_2_nearest_cc,nearest_cc_count,dist_2_nearest_mrt,nearest_mrt_count,dist_2_nearest_ps,nearest_ps_count,dist_2_nearest_ss,nearest_ss_count,dist_2_nearest_sm,nearest_sm_count
4224,2.0,1.0,-0.09084802317182496,1.3443339,103.8786904,1466800.0,0.0,0,1,0,0,0,0,0,0,1,-1.0,-0.8213527855669027,0,-0.9494430242939607,1,-0.7426629832452754,1,-0.7757691014157784,2,0.3623552202790881,0
4225,3.0,2.0,-0.06382318843933289,1.2814589,103.80917388576351,945000.0,0.0,0,0,0,1,0,0,0,0,0,0.0,-1.001061412231207,0,0.7321374002443387,0,-0.33298710439306056,0,-0.2739467865299647,0,-0.01657993855326204,0
4226,2.0,2.0,-0.04713572218375036,1.2438067,103.84229522949894,2100000.0,12.0,0,1,0,0,0,0,0,0,0,0.0,2.8659671510687406,0,4.574206592926063,0,5.264675131196749,0,5.582805262685756,0,4.417526994649164,0
4227,3.0,2.0,-0.05348581996242336,1.357072,103.84884709523428,630000.0,30.0,0,0,0,1,0,0,0,0,0,0.0,-1.1534844358941245,0,-0.26708865502199547,0,-0.10021671868157482,0,-0.5523772322085452,1,-0.14100640861761596,0
4228,2.0,2.0,-0.07571116218777885,1.3162896000000002,103.8405759660977,2304800.0,0.0,0,1,0,0,0,0,0,0,1,0.0,-1.3181389367645602,0,-0.47233508799562085,0,-0.31622763662183356,0,-0.3079412014093263,0,-0.83477824170371,1
4229,4.0,2.0,-0.03997340259617733,1.34660265,103.93459479311052,661500.0,34.0,0,0,0,1,0,0,0,0,0,0.0,-0.5033343781714327,0,-0.6217688944588745,3,-0.6365196873608379,1,-0.566946267156843,1,0.3604699707326585,0
4230,3.0,2.0,-0.0757850005340425,1.3033728,103.8632239,675000.0,47.0,0,0,0,1,0,0,0,0,0,0.0,-0.2558821854347206,0,-0.693785186730322,2,-0.15235728508094748,0,1.3577851276793904,0,-1.2514183914646522,1
4231,3.0,2.0,-0.05747309066065989,1.28617715,103.83955002171584,2499000.0,0.0,0,1,0,0,0,0,0,0,0,0.0,-0.27752249126340656,0,-0.23468132349984405,0,0.7656891161651523,0,-0.8971777259849267,1,-0.772565006671533,1
4232,3.0,2.0,-0.07733560580557892,1.3281476,103.8602173,556500.0,21.0,0,0,0,1,0,0,0,0,0,0.0,-0.46946259513522876,0,0.26223109317314386,0,-0.12256267570987726,0,-0.6737858567776936,1,0.3566994716397993,0
4233,1.0,1.0,-0.09638589914159791,1.30483465,103.837707431439,1732500.0,9.0,0,1,0,0,0,0,0,0,1,0.0,-0.20131097943194756,0,-0.4651334587684761,0,1.551521938327128,0,0.8672942844200309,0,-1.1251066718538687,9
4234,3.0,3.0,-0.0201108874512583,1.31123915,103.82815366202816,5292000.0,8.0,0,1,0,0,0,0,0,0,1,0.0,0.0320279703730128,0,0.3972616411821079,0,0.73403234370839,0,0.520875008982727,0,-0.5029743215320998,0
4235,4.0,2.0,-0.03362330481750433,1.38712725,103.9065959886799,729800.0,22.0,0,0,0,1,0,0,0,0,0,0.5,-0.49298466668814805,0,0.9823940158876189,0,-0.7929413865589563,1,-0.1897701401620219,0,-0.387974099199894,0
4236,3.0,3.0,-0.020849270913894692,1.3430963,103.69666434295569,871500.0,31.0,0,0,0,1,0,0,0,0,0,0.0,-0.7244418507688748,0,-0.31029843038486404,0,-0.8003900389017239,3,-0.43096860763939665,0,-1.1892051564324753,1
4237,3.0,2.0,-0.02409815814949483,1.4213002,103.83741159839212,861000.0,35.0,0,0,0,1,0,0,0,0,0,0.0,1.5092140638963503,0,-0.23648173080663024,0,-0.7240413523883565,1,-1.025061477197763,1,-0.4709250792427964,0
4238,1.0,1.0,-0.09963478637719805,1.44902,103.80102017255734,325500.0,7.0,0,0,0,1,0,0,0,0,0,0.0,-0.7761904081852974,0,0.2676323150935022,0,-0.9828820212995287,1,-0.6802609834213815,1,-0.6217450429571647,1
4239,2.0,1.0,-0.06936106440910585,1.2773432,103.8456501,3735900.0,6.0,0,1,0,0,0,0,0,0,0,-1.0,-0.45252670361712677,0,-1.2645143029815435,1,-0.1467707958238718,0,0.8883384460120164,0,-1.4399433461076125,1
4240,2.0,1.0,-0.08929741790028853,1.4432798,103.77729639438824,341200.0,35.0,0,0,0,1,0,0,0,0,0,0.0,-0.6284717988329639,0,0.5358930038046442,0,0.6763052880519417,0,-0.23023968168507122,0,0.6262901567792324,0
4241,3.0,2.0,-0.12931780157518113,1.3430656,103.75598488043744,588000.0,24.0,0,0,0,1,0,0,0,0,0,0.5,0.014151195992793941,0,0.33244697813780505,0,-0.9028090086147775,2,-0.5038137823808858,0,0.5357981785506118,0
4242,3.0,2.0,-0.05902369593219632,1.4009397,103.89726215543872,1362900.0,6.0,0,1,0,0,0,0,0,0,0,0.0,0.050845627615348325,0,0.46387671153319665,0,-1.0387469138702854,1,-0.416399572691099,0,0.05694479375749235,0
4243,4.0,4.0,-0.04396067329441386,1.3443339,103.8786904,3045000.0,0.0,0,1,0,0,0,0,0,0,1,0.5,-0.8213527855669027,0,-0.9494430242939607,1,-0.7426629832452754,1,-0.7757691014157784,2,0.3623552202790881,0
4244,3.0,2.0,-0.06301096663043286,1.4309351499999998,103.79780531581255,618300.0,5.0,0,0,0,1,0,0,0,0,0,0.0,-0.47604877517004607,0,-0.2688890623287817,0,-0.6085872410754596,2,-0.8097635162951398,1,-0.6613352834321864,1
4245,3.0,2.0,-0.06781045913756942,1.310429,103.80282102340084,2573900.0,0.0,0,1,0,0,0,0,0,0,1,0.0,-0.41206874054610526,0,-0.08524751703659053,0,0.9053513475920436,0,0.10322934046485646,0,0.08333828740750682,0
4246,3.0,2.0,-0.06382318843933289,1.34410145,103.7463929162677,764400.0,5.0,0,0,0,1,0,0,0,0,0,0.0,-0.18155243932749535,0,-0.2472841746473474,0,-0.22870597159431486,0,-0.251283843277057,0,-0.11084241587474229,0
4247,2.0,2.0,-0.08294732012161553,1.41909175,103.84303888410184,472500.0,5.0,0,0,0,1,0,0,0,0,0,0.0,0.8769407805538774,0,0.6205121472235949,0,-0.7110062107885133,1,-0.8324264595480475,1,-1.0855164313788472,1
4248,2.0,1.0,-0.09158640663446134,1.3123637,103.80327091227252,2003400.0,0.0,0,1,0,0,0,0,0,0,1,0.0,-0.29634014850574186,0,-0.11405403394516957,0,0.6483728417665636,0,0.4593613058676921,0,0.20965000701829034,0
4249,3.0,3.0,-0.05983591774109635,1.3136277,103.8831086,1835400.0,0.0,0,1,0,0,0,0,0,0,1,0.0,-0.6209447359360296,0,-0.8576222516478651,1,-0.36091955067843867,0,-0.43258738930031865,0,0.6715361458935429,0
4250,3.0,2.0,-0.04787410564638676,1.377017,103.7401962,714000.0,5.0,0,0,0,1,0,0,0,0,0,0.0,2.4510378088752427,0,0.4476730457721212,0,-0.9642603904426098,1,-0.4520127692313824,0,-1.1401886682253055,2
4251,4.0,3.0,-0.020923109260158335,1.3613656,103.8404667,1365000.0,33.0,0,0,0,1,0,0,0,0,0,0.0,-0.44029522640960855,0,0.14160380361846914,0,0.23683479982865663,0,-0.24318993497244706,0,0.8619463500829329,0
4252,3.0,2.0,-0.055922485389123464,1.3434255,103.75548958043744,577500.0,24.0,0,0,0,1,0,0,0,0,0,0.0,0.022619141751845033,0,0.21181968858313055,0,-0.9419144334143071,2,-0.6138909353235804,1,0.40948645893982805,0
4253,2.0,2.0,-0.07814782761447896,1.35247875,103.93601601464675,439800.0,37.0,0,0,0,1,0,0,0,0,0,0.0,-0.8448748571198222,0,0.05518425289273205,0,-0.8432197898726372,1,-0.963547774082728,2,-0.5651875565642767,1
4254,4.0,2.0,-0.05031077107308686,1.319516,103.88097373944026,2394000.0,5.0,0,1,0,0,0,0,0,0,0,0.0,-0.4892211352396809,0,-0.6919847794235358,1,-0.6886602537602107,1,-0.9246970142206005,1,0.9505530787651245,0
4255,3.0,2.0,-0.055110263580223424,1.3784956,103.7667077,575400.0,34.0,0,0,0,1,0,0,0,0,0,0.0,2.387998657113419,0,-0.2958951719305745,0,-0.7389386570738916,1,-0.5831340837660628,1,-0.7914175021358291,1
4256,3.0,2.0,-0.05821147412329629,1.3404645,103.88373309629344,1926800.0,0.0,0,1,0,0,0,0,0,0,0,0.5,-0.16273478208515982,0,-0.6019644140842264,1,-0.10766537102434216,0,-1.0784812720081884,1,1.450144208568969,0
4257,3.0,4.0,-0.020849270913894692,1.29410615,103.83673469533848,5270000.0,0.0,0,1,0,0,0,0,0,0,1,0.5,-0.371610777475084,0,-0.10145118279766624,0,1.3057164110157993,0,0.07732883389010477,0,-0.4973185728928109,0
4258,3.0,2.0,-0.06456157190196929,1.37932545,103.75654768762598,470400.0,24.0,0,0,0,1,0,0,0,0,0,0.0,2.0455172953029126,0,-0.49033916106348274,0,-0.7408008201595835,1,-0.6155097169845024,1,-0.7103517716393561,1
4259,3.0,2.0,-0.07098550802690592,1.3562601,103.7503122,483000.0,36.0,0,0,0,1,0,0,0,0,0,0.0,1.0406543985621963,0,-0.8648238808750098,1,-0.6048629149040758,1,-0.6252224069500343,1,-0.18436714818549688,0
4260,3.0,2.0,-0.06301096663043286,1.3249096,103.85559309602272,911400.0,4.0,0,0,0,1,0,0,0,0,0,-1.0,-0.694333599181138,0,0.21001928127634434,0,-0.632795361189454,1,-0.45039398757046045,0,0.4641586957862868,0
4261,1.0,1.0,-0.08132287650381545,1.3288481,103.86903884851766,1365000.0,5.0,0,1,0,0,0,0,0,0,0,0.5,0.40461758377125584,0,-0.9098340635446646,1,-0.4633385203914925,1,-0.6057970270189705,1,-0.9045324749216053,1
4262,3.0,2.0,-0.06227258316779646,1.3950661,103.9004702685658,575400.0,21.0,0,0,0,1,0,0,0,0,0,0.0,0.2559580915568054,0,-0.21667725043198216,0,-0.8581170945581722,2,-1.0509619837725148,2,-0.4897775747070925,0
4263,3.0,2.0,-0.05747309066065989,1.31064045,103.85214926006608,2475900.0,0.0,0,1,0,0,0,0,0,0,0,-1.0,-0.4656990636867616,0,-0.6991864086506806,3,-0.9195684763860046,1,0.7475044415118043,0,-0.7197780193715042,2
4264,2.0,2.0,-0.07098550802690592,1.44002835,103.82774103667388,1260000.0,0.0,0,1,0,0,0,0,0,0,0,0.0,1.770779499564814,0,-0.6955855940371082,1,0.26104291994265116,0,-0.5135264723464177,0,-0.8008437498679771,2
4265,4.0,4.0,0.007726169090133798,1.29142015,103.84426811480154,5019200.0,0.0,0,1,0,0,0,0,0,0,0,1.0,-1.0095293579902578,0,-1.2087016764711718,2,0.592507949195807,0,0.24891968994783456,0,-0.853630737168006,1
4266,4.0,4.0,0.010901217979470296,1.3027702,103.8694351,5565000.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.3114701804216949,0,-0.24008254542020263,0,1.1399838963892215,0,1.0162221972248526,0,-0.7801060048572515,1
4267,2.0,2.0,-0.07733560580557892,1.30745145,103.88965680430088,546000.0,38.0,0,0,0,1,0,0,0,0,0,0.0,-0.6162403216254456,0,-1.1708931230286619,1,-0.535962880733476,1,-0.8599457477837213,2,0.21530575565757917,0
4268,5.0,5.0,0.20745889573327866,1.3984410500000002,103.82216494435492,5145000.0,13.0,0,0,1,0,0,0,0,0,1,0.0,2.379530711354368,0,-0.5425509729602823,1,2.9164874801392804,0,2.727274412819385,0,4.264821781388367,0
4269,3.0,2.0,-0.009773518974348767,1.26522915,103.81751884226044,3747100.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.8966993206583296,0,-0.6181680798453021,2,1.0561865575330864,0,0.9417582408224416,0,-0.9516637135823455,1
4270,3.0,2.0,-0.06064813954999639,1.3523793,103.6967058924398,1260000.0,5.0,0,1,0,0,0,0,0,0,0,0.0,-1.595699381089009,1,1.5423206882981233,0,-0.5638953270188544,1,-0.3921178477772693,0,-0.8083847480536955,1
4271,2.0,2.0,-0.08368570358425192,1.3393381,103.7638932,1746200.0,0.0,0,1,0,0,0,0,0,0,1,0.5,0.290770757455126,0,0.9715915720469017,0,-0.6625899705605243,1,1.0631668653915904,0,1.1296517856759367,0
4272,3.0,2.0,-0.06301096663043286,1.4309351499999998,103.79780531581255,609000.0,5.0,0,0,0,1,0,0,0,0,0,0.0,-0.47604877517004607,0,-0.2688890623287817,0,-0.6085872410754596,2,-0.8097635162951398,1,-0.6613352834321864,1
4273,4.0,2.0,-0.021956846107849287,1.33104865,103.90437258648484,1050000.0,29.0,0,0,0,1,0,0,0,0,0,-1.0,-0.04418354145844599,0,-0.3697118715088083,0,-0.6123115672468434,1,-0.5442833239039353,1,1.8008006242048753,0
4274,2.0,3.0,-0.06537379371086932,1.4549836,103.8174025,493500.0,18.0,0,0,0,1,0,0,0,0,0,0.0,0.14963832813760974,0,-0.12125566317231432,0,-1.2603443210676197,2,-0.720730524944431,1,-0.0014979421818251978,0
4275,2.0,2.0,-0.08523630885578835,1.3859375,103.8344656879244,1470000.0,0.0,0,1,0,0,0,0,0,0,0,0.0,1.1695553506721945,0,-1.1510886426540137,1,0.08972391605899771,0,0.33309633631577756,0,2.296621254915861,0
4276,4.0,3.0,-0.04152400786771376,1.3443339,103.8786904,2856000.0,0.0,0,1,0,0,0,0,0,0,1,0.0,-0.8213527855669027,0,-0.9494430242939607,1,-0.7426629832452754,1,-0.7757691014157784,2,0.3623552202790881,0
4277,2.0,2.0,-0.08604853066468839,1.2963944,103.89101386970906,1575000.0,0.0,0,1,0,0,0,0,0,0,1,0.0,0.4845926270511817,0,1.0436078643183493,0,1.3057164110157993,0,0.32500242801116747,0,1.1447337820473735,0
4278,2.0,2.0,-0.08368570358425192,1.3532287,103.8895246,382200.0,40.0,0,0,0,1,0,0,0,0,0,0.5,-1.1817109217576278,0,0.23162416895777863,0,-0.37209252919259,0,-0.6057970270189705,1,0.09276453513965484,0
4279,1.0,1.0,-0.10273599692027091,1.3443339,103.8786904,1194900.0,0.0,0,1,0,0,0,0,0,0,1,0.0,-0.8213527855669027,0,-0.9494430242939607,1,-0.7426629832452754,1,-0.7757691014157784,2,0.3623552202790881,0
4280,2.0,1.0,-0.09402307206116145,1.3165593,103.8298930092109,1669500.0,0.0,0,1,0,0,0,0,0,0,1,0.0,-0.3499704716463982,0,-0.37691350073595303,0,-0.21567082999447165,0,-0.42287469933478694,0,0.5621916722006263,0
4281,4.0,2.0,-0.03517391008904076,1.31064045,103.85214926006608,2950500.0,0.0,0,1,0,0,0,0,0,0,0,-1.0,-0.4656990636867616,0,-0.6991864086506806,3,-0.9195684763860046,1,0.7475044415118043,0,-0.7197780193715042,2
4282,3.0,2.0,-0.06936106440910585,1.3124025,103.84117158557598,2499000.0,0.0,0,1,0,0,0,0,0,0,0,0.0,-0.9775393406782876,0,-0.7838055520696314,2,0.0319968604025492,0,0.2796765415053522,0,-0.36158060554987953,0
4283,2.0,2.0,-0.09239862844336139,1.3386601,103.7716623,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.9682064181792046,0,-0.4885387537566966,0,-0.4316817479347304,0,2.3921866090085353,0,-0.33518711189986505,0
4284,3.0,2.0,-0.05902369593219632,1.310429,103.80282102340084,2507400.0,0.0,0,1,0,0,0,0,0,0,1,0.0,-0.41206874054610526,0,-0.08524751703659053,0,0.9053513475920436,0,0.10322934046485646,0,0.08333828740750682,0
4285,3.0,3.0,-0.017674222024558196,1.3006075,103.89840301472222,3727500.0,0.0,0,1,0,0,0,0,0,0,1,0.0,0.0997715364454207,0,1.0328054204776322,0,-0.31995196279321736,0,0.06761614392457288,0,-0.6010072979464391,1
4286,1.0,1.0,-0.09402307206116145,1.3123637,103.80327091227252,1533000.0,0.0,0,1,0,0,0,0,0,0,1,0.0,-0.29634014850574186,0,-0.11405403394516957,0,0.6483728417665636,0,0.4593613058676921,0,0.20965000701829034,0
4287,6.0,7.0,6.219081695133752,1.30640765,103.93278955123664,6279000.0,52.0,0,0,1,0,0,0,0,0,1,0.0,2.482086943325097,0,3.513766689228999,0,1.6949084959254033,0,-0.1719635418918801,0,2.4285887231659333,0
4288,4.0,4.0,-0.02882381231036776,1.3171376,103.75970123067364,2940000.0,0.0,0,1,0,0,0,0,0,0,0,0.0,-0.09687298173698547,0,-0.2508849892609198,0,-0.4763736619913357,1,-0.8567081844618775,1,-0.3521543578177315,0
4289,3.0,2.0,-0.07253611329844235,1.3096473999999998,103.89339,1554000.0,6.0,0,1,0,0,0,0,0,0,1,0.0,-0.9163819546406972,0,-0.5281477145059927,1,-0.25663841787969316,0,-0.7369183415536509,3,-0.43699058740706376,0
4290,4.0,2.0,-0.03997340259617733,1.4349279,103.8452818,1688400.0,0.0,0,1,0,0,0,0,0,0,0,-1.0,1.683277393387954,0,0.9103777236161713,0,0.08786175297330583,0,-0.5005762190590418,0,0.8562906014436442,0
4291,3.0,2.0,-0.05104915453572326,1.44002835,103.82774103667388,1563400.0,0.0,0,1,0,0,0,0,0,0,0,0.0,1.770779499564814,0,-0.6955855940371082,1,0.26104291994265116,0,-0.5135264723464177,0,-0.8008437498679771,2
4292,2.0,1.0,-0.09158640663446134,1.3124025,103.84117158557598,1781800.0,0.0,0,1,0,0,0,0,0,0,0,-1.0,-0.9775393406782876,0,-0.7838055520696314,2,0.0319968604025492,0,0.2796765415053522,0,-0.36158060554987953,0
4293,3.0,2.0,-0.04949854926418682,1.36226685,103.75234902286566,735000.0,17.0,0,0,0,1,0,0,0,0,0,0.0,1.6813956276637205,0,-0.6811823355828187,1,-0.2715357225652283,0,-0.796813263007764,1,1.0316188092615972,0
4294,2.0,1.0,-0.07652338399667889,1.31170435,103.8973863332028,460800.0,46.0,0,0,0,1,0,0,0,0,0,0.0,-1.0189381866114258,0,0.08939199172166966,0,-0.2845708641650715,0,-0.723968088266275,2,-0.6481385366071792,1
4295,5.0,5.0,0.30610692634150105,1.3234586,103.807947,13524000.0,42.0,1,0,0,0,0,0,0,0,1,0.0,0.7715618999967985,0,-0.7712027009221282,1,-0.8339089744441778,1,-0.6268411886109563,1,2.260801513533699,0
4296,2.0,2.0,-0.05104915453572326,1.26522915,103.81751884226044,2668000.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.8966993206583296,0,-0.6181680798453021,2,1.0561865575330864,0,0.9417582408224416,0,-0.9516637135823455,1
4297,4.0,4.0,0.010901217979470296,1.3027702,103.8694351,5565000.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.3114701804216949,0,-0.24008254542020263,0,1.1399838963892215,0,1.0162221972248526,0,-0.7801060048572515,1
4298,3.0,3.0,-0.05429804177132339,1.40222845,103.89740719801632,1407000.0,7.0,0,1,0,0,0,0,0,0,0,0.0,-0.037597361423628656,0,0.723135363710408,0,-1.139303720497647,1,-0.43420617096124065,0,-0.15985890408191203,0
4299,4.0,2.0,-0.021735331069058367,1.3807148,103.75114162933404,760200.0,29.0,0,0,0,1,0,0,0,0,0,0.0,1.8752174972597764,0,0.22262213242384768,0,-0.5471358592476273,1,-0.8259513329043596,1,-1.204287152803912,1
4300,3.0,2.0,-0.0630848049766965,1.3214538999999998,103.860296619924,1005900.0,5.0,0,0,0,1,0,0,0,0,0,0.0,-0.08934591884005126,0,-0.9566446535211055,1,-0.8115630174158751,1,-0.7871005730422321,1,0.7771101204936008,0
4301,4.0,4.0,-0.03679835370684083,1.3404645,103.88373309629344,2478000.0,0.0,0,1,0,0,0,0,0,0,0,0.0,-0.16273478208515982,0,-0.6019644140842264,1,-0.10766537102434216,0,-1.0784812720081884,1,1.450144208568969,0
4302,3.0,2.0,-0.06781045913756942,1.2951175,103.81113414168578,892500.0,6.0,0,0,0,1,0,0,0,0,0,0.0,-0.7376142108385098,0,-0.40211920303095966,0,-0.6756251121603675,1,-0.8389015861917355,1,0.3510437230005105,0
4303,3.0,3.0,-0.04632350037485033,1.31730585,103.83260746060152,3789400.0,0.0,0,1,0,0,0,0,0,0,1,-1.0,-0.6435259246268321,0,0.008373662916291326,0,-0.7892170603875726,1,-0.571802612139609,1,0.6413721531506693,0
4304,2.0,2.0,-0.08051065469491542,1.28617715,103.83955002171584,1888800.0,0.0,0,1,0,0,0,0,0,0,0,0.0,-0.27752249126340656,0,-0.23468132349984405,0,0.7656891161651523,0,-0.8971777259849267,1,-0.772565006671533,1
4305,3.0,2.0,-0.04713572218375036,1.3961947,103.9026012527652,609000.0,21.0,0,0,0,1,0,0,0,0,0,0.0,0.0357915018214799,0,0.26403150047993,0,-0.7110062107885133,1,-0.882608691036629,3,-0.5915810502142912,1
4306,6.0,7.0,0.37809931394854956,1.3113331499999998,103.83601300788084,31495800.0,10.0,0,1,0,0,0,0,0,0,1,0.0,-0.6152994387633289,0,-0.9800499485093259,2,0.1679347656580568,0,0.18416842351095533,0,-0.4916628242535221,0
4307,3.0,3.0,-0.05902369593219632,1.3124025,103.84117158557598,2542800.0,0.0,0,1,0,0,0,0,0,0,0,1.0,-0.9775393406782876,0,-0.7838055520696314,2,0.0319968604025492,0,0.2796765415053522,0,-0.36158060554987953,0
4308,4.0,4.0,-0.03362330481750433,1.28301625,103.83988698554164,3601500.0,0.0,0,1,0,0,0,0,0,0,0,0.0,-0.22671481670910063,0,-0.8648238808750098,2,0.11020771000160848,0,-0.565327485495921,1,-0.872483232632302,1
4309,4.0,4.0,-0.04314845148551383,1.3120762,103.8040548,3675000.0,0.0,0,1,0,0,0,0,0,0,1,0.5,-0.23236011388180128,0,-0.1572638093080381,0,0.626026884738261,0,0.4383171442757061,0,0.3604699707326585,0
4310,3.0,2.0,-0.06057430120373275,1.32941615,103.9148864008868,1679000.0,8.0,0,1,0,0,0,0,0,0,1,0.5,0.7207542254424923,0,-0.18787073352340314,0,-0.5825169578757732,1,-0.249665061616135,0,1.6575216586762258,0
4311,6.0,6.0,0.38105284779909515,1.3171727,103.922284,8998500.0,8.0,1,0,0,0,0,0,0,0,1,0.5,1.205308899432632,0,0.600707666848947,0,-0.781768408044805,1,0.39946638441357857,0,0.6677656468006837,0
4312,5.0,5.0,-0.002611199386775734,1.27568865,103.83822499656318,6077400.0,0.0,0,1,0,0,0,0,0,0,1,0.0,0.2550172086946887,0,-0.4399277564734695,0,-1.0368847507845933,1,0.5823887120977622,0,0.12669902697538774,0
4313,5.0,5.0,0.10703874481472894,1.417282,103.8461401,2572500.0,15.0,0,0,0,0,0,0,1,0,0,0.0,0.5062329328798677,0,1.2128461511562512,0,0.026410371145473534,0,-0.5766589571223748,1,-0.4558430828713596,0
4314,2.0,2.0,-0.05503642523395979,1.3904729,103.8599561,1344000.0,27.0,0,1,0,0,0,0,0,0,1,0.0,-1.42916311449434,1,2.0536363634254005,0,1.572005732269739,0,1.7543866346052752,0,0.5735031694792039,0
4315,4.0,3.0,-0.035986131897940796,1.3386555,103.86956677011077,2940000.0,1.0,0,1,0,0,0,0,0,0,0,-1.0,-0.4591128836519441,0,-1.1492882353472276,1,0.004064414117170882,0,-0.1719635418918801,0,-0.0033831917282548026,0
4316,4.0,4.0,-0.009773518974348767,1.2963944,103.89101386970906,4774200.0,0.0,0,1,0,0,0,0,0,0,1,0.0,0.4845926270511817,0,1.0436078643183493,0,1.3057164110157993,0,0.32500242801116747,0,1.1447337820473735,0
4317,5.0,4.0,0.022050808265279862,1.3196642,103.92376598402689,5124000.0,42.0,0,0,0,0,0,0,1,0,1,0.0,1.3624363374061337,0,0.7609439171529178,0,-1.3813849216375922,1,0.16959938856265766,0,0.077682538768218,0
4318,4.0,2.0,-0.03679835370684083,1.3404645,103.88373309629344,2530500.0,0.0,0,1,0,0,0,0,0,0,0,0.0,-0.16273478208515982,0,-0.6019644140842264,1,-0.10766537102434216,0,-1.0784812720081884,1,1.450144208568969,0
4319,4.0,4.0,-0.02882381231036776,1.3171376,103.75970123067364,2929500.0,0.0,0,1,0,0,0,0,0,0,0,0.0,-0.09687298173698547,0,-0.2508849892609198,0,-0.4763736619913357,1,-0.8567081844618775,1,-0.3521543578177315,0
4320,3.0,2.0,-0.06138652301263279,1.3321733999999998,103.72419457835264,1470000.0,6.0,0,1,0,0,0,0,0,0,0,0.0,-0.7093877249750065,0,1.0832168250676455,0,0.43049976074061275,0,-0.9959234073011676,1,-0.4841218260678037,0
4321,2.0,2.0,-0.07571116218777885,1.3066074,103.8211778120049,2948400.0,0.0,0,1,0,0,0,0,0,0,0,-1.0,0.8581231233115418,0,-0.42552449801917996,0,1.847605868952138,0,1.0194597605466966,0,-0.8234667444251323,1
4322,3.0,2.0,-0.04078562440507736,1.29988105,103.88811428633838,3071200.0,0.0,0,1,0,0,0,0,0,0,0,-1.0,0.18633275976016414,0,0.2676323150935022,0,0.9742513817626433,0,-0.27232800486904274,0,0.97129082377585,0
4323,3.0,2.0,-0.06382318843933289,1.42799405,103.84246661978598,598500.0,9.0,0,0,0,1,0,0,0,0,0,0.0,1.3953672375802204,0,0.10019443556238679,0,-0.9419144334143071,1,-0.15739450694358226,0,-0.19944914455693372,0
4324,3.0,3.0,-0.05658703050549622,1.2937442,103.8466319,2967500.0,0.0,0,1,0,0,0,0,0,0,1,0.5,-1.3510698369386474,1,-0.8954308050903751,1,-0.08531941399603972,0,-0.21567064673677358,0,-0.7480567625679482,1
4325,2.0,1.0,-0.09003580136292491,1.30010805,103.84667445597408,1784000.0,0.0,0,1,0,0,0,0,0,0,0,-1.0,-1.2381638934846344,0,-1.1690927157218756,4,-0.15608161125233125,0,-0.9473599574735082,1,-1.1232214223074393,4
4326,7.0,7.0,0.24703624933058943,1.3602446499999998,103.86511076372146,8715000.0,0.0,1,0,0,0,0,0,0,0,1,0.0,-0.6030679615558108,0,0.3234449416038741,0,-0.815287343587259,1,-0.32089145469670216,0,-0.44264633604635234,0
4327,1.0,1.0,-0.10436044053807098,1.2915415,103.84517442690934,1522500.0,0.0,0,1,0,0,0,0,0,0,0,0.5,-1.0904452841323005,0,-1.1690927157218756,2,0.43049976074061275,0,0.25053847160875653,0,-0.9271554694787605,2
4328,5.0,5.0,0.14646842171951244,1.417282,103.8461401,2940000.0,15.0,0,0,0,0,0,0,1,0,0,0.0,0.5062329328798677,0,1.2128461511562512,0,0.026410371145473534,0,-0.5766589571223748,1,-0.4558430828713596,0
4329,4.0,3.0,-0.04233622967661379,1.33869315,103.87174954613296,3081800.0,0.0,0,1,0,0,0,0,0,0,0,0.0,-0.49204378382603137,0,-1.2105020837779579,1,-0.3683682030212062,0,-0.41154322770833307,0,0.14366627289325418,0
4330,5.0,5.0,0.33564226484695686,1.3323021,103.8069791,10815000.0,0.0,0,0,1,0,0,0,0,0,1,0.0,1.4207710748573736,0,-0.23468132349984405,0,-0.9083954978718533,1,-0.7887193547031541,1,1.5934231740976192,0
4331,3.0,2.0,-0.05031077107308686,1.3563672,103.93928669819589,892500.0,14.0,0,0,0,1,0,0,0,0,0,0.0,-1.105499409926169,0,0.7573431025393453,0,-0.552722348504703,1,-0.15253816196081632,0,-0.8215814948787027,1
4332,2.0,2.0,-0.03997340259617733,1.30489855,103.8276985894598,4882500.0,0.0,0,1,0,0,0,0,0,0,1,0.0,0.47236114984366373,0,-0.5083432341313446,0,1.536624633641593,0,1.3933983242196741,0,-0.9403522163037678,6
4333,3.0,2.0,-0.06301096663043286,1.3727738,103.74597206306956,564900.0,5.0,0,0,0,1,0,0,0,0,0,0.0,2.4143433772526888,0,1.1192249712033693,0,-0.03131668451097498,0,0.3395714629594655,0,-0.4897775747070925,0
4334,3.0,2.0,-0.04713572218375036,1.4473779,103.83436595951213,753900.0,6.0,0,0,0,1,0,0,0,0,0,0.0,2.069980249717949,0,-0.15186258738767955,0,0.6800296142233254,0,0.839774996184357,0,-0.31633461643556904,0
